feature,formula,intensity,sample_name,orbitrap_id,sample_type,site,transect_location,horizon,HC,OC,C,H,N,O,S,P,AImod,NOSC,DBE_AI,DBE,DBE_C,Class,Class_detailed,Class_chem
X50505_POS_10_189.112,C9 H16 O4,0.072268993,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.777777778,0.444444444,9,16,0,4,0,0,0,-0.8889,-2,2,-0.2222,aliphatic,aliphatic,protein
X50507_POS_10_192.102,C11 H13 O2 N1,0.986736505,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.181818182,11,13,1,2,0,0,0.4444,-0.5455,3,6,0.2727,unsaturated/lignin,unsaturated/lignin,lignin
X50507_POS_10_192.102,C11 H13 O2 N1,1.054630541,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.181818182,11,13,1,2,0,0,0.4444,-0.5455,3,6,0.2727,unsaturated/lignin,unsaturated/lignin,lignin
X50507_POS_10_192.102,C11 H13 O2 N1,0.083294342,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.181818182,11,13,1,2,0,0,0.4444,-0.5455,3,6,0.2727,unsaturated/lignin,unsaturated/lignin,lignin
X50507_POS_10_192.102,C11 H13 O2 N1,25.19751388,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.181818182,11,13,1,2,0,0,0.4444,-0.5455,3,6,0.2727,unsaturated/lignin,unsaturated/lignin,lignin
X50509_POS_10_198.112,C10 H15 O3 N1,0.231889848,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.410130213,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.588454737,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.093992949,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.632782489,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.078652554,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.540391713,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.025246788,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50509_POS_10_198.112,C10 H15 O3 N1,0.014484258,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.5,0.3,10,15,1,3,0,0,0.2,-0.6,0,4,0,aliphatic,aliphatic+N,lipid
X50510_POS_10_201.076,C9 H12 O5,0.128327399,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.555555556,9,12,0,5,0,0,0.2308,-0.2222,-1,4,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X50510_POS_10_201.076,C9 H12 O5,0.018947685,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.555555556,9,12,0,5,0,0,0.2308,-0.2222,-1,4,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X50510_POS_10_201.076,C9 H12 O5,0.082048241,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.555555556,9,12,0,5,0,0,0.2308,-0.2222,-1,4,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X50510_POS_10_201.076,C9 H12 O5,0.058398496,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.555555556,9,12,0,5,0,0,0.2308,-0.2222,-1,4,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X50511_POS_10_204.123,C9 H17 O4 N1,0.123208552,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.033261881,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.799701421,COMP_22,C22_MSM_T_B,MSM-transition-B,MSM,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.88491577,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.128831648,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.070823798,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,18.88651972,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,1.215209612,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.062353454,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.025859926,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.085976269,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,8.140212008,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.222133001,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,2.073096408,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.139063771,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.074368365,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.081672502,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50511_POS_10_204.123,C9 H17 O4 N1,0.050027818,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1.888888889,0.444444444,9,17,1,4,0,0,-0.1667,-0.6667,-3,2,-0.3333,aliphatic,aliphatic+N,protein
X50515_POS_10_209.081,C11 H12 O4,0.127672042,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.090909091,0.363636364,11,12,0,4,0,0,0.4444,-0.3636,2,6,0.1818,unsaturated/lignin,unsaturated/lignin,lignin
X50515_POS_10_209.081,C11 H12 O4,0.06708103,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.090909091,0.363636364,11,12,0,4,0,0,0.4444,-0.3636,2,6,0.1818,unsaturated/lignin,unsaturated/lignin,lignin
X50515_POS_10_209.081,C11 H12 O4,0.099315872,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.090909091,0.363636364,11,12,0,4,0,0,0.4444,-0.3636,2,6,0.1818,unsaturated/lignin,unsaturated/lignin,lignin
X50515_POS_10_209.081,C11 H12 O4,0.076718248,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.090909091,0.363636364,11,12,0,4,0,0,0.4444,-0.3636,2,6,0.1818,unsaturated/lignin,unsaturated/lignin,lignin
X50516_POS_10_210.076,C10 H11 O4 N1,0.085542851,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.1,0.4,10,11,1,4,0,0,0.4286,0,1,6,0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50516_POS_10_210.076,C10 H11 O4 N1,0.142525281,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.1,0.4,10,11,1,4,0,0,0.4286,0,1,6,0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50516_POS_10_210.076,C10 H11 O4 N1,0.084049515,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.1,0.4,10,11,1,4,0,0,0.4286,0,1,6,0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50516_POS_10_210.076,C10 H11 O4 N1,0.543575067,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.1,0.4,10,11,1,4,0,0,0.4286,0,1,6,0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.132166777,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,1.92212905,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.044287392,COMP_28,C28_OWC_U_A,OWC-upland-A,OWC,upland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.22626542,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,12.3001717,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,1.943386756,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.044906913,COMP_27,C27_OWC_U_A,OWC-upland-A,OWC,upland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,1.335512527,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.034868584,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.356239481,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.1163137,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.459516174,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,4.931814446,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,8.365579012,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.503002606,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.002127192,COMP_30,C30_OWC_U_A,OWC-upland-A,OWC,upland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,24.44964123,COMP_26,C26_OWC_U_A,OWC-upland-A,OWC,upland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.242794929,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50518_POS_10_215.091,C10 H14 O5,0.172217098,COMP_29,C29_OWC_U_A,OWC-upland-A,OWC,upland,A,1.4,0.5,10,14,0,5,0,0,0.2,-0.4,-1,4,-0.1,unsaturated/lignin,unsaturated/lignin,lignin
X50521_POS_10_224.092,C11 H13 O4 N1,0.171163502,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.363636364,11,13,1,4,0,0,0.375,-0.1818,1,6,0.0909,unsaturated/lignin,unsaturated/lignin,lignin
X50521_POS_10_224.092,C11 H13 O4 N1,5.014598631,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.363636364,11,13,1,4,0,0,0.375,-0.1818,1,6,0.0909,unsaturated/lignin,unsaturated/lignin,lignin
X50521_POS_10_224.092,C11 H13 O4 N1,3.000507797,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.363636364,11,13,1,4,0,0,0.375,-0.1818,1,6,0.0909,unsaturated/lignin,unsaturated/lignin,lignin
X50521_POS_10_224.092,C11 H13 O4 N1,0.134653737,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.181818182,0.363636364,11,13,1,4,0,0,0.375,-0.1818,1,6,0.0909,unsaturated/lignin,unsaturated/lignin,lignin
X50524_POS_10_234.17,C11 H23 O4 N1,1.067292597,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.066415815,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,1.949694637,COMP_28,C28_OWC_U_A,OWC-upland-A,OWC,upland,A,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.591736231,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.03029693,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.246918995,COMP_27,C27_OWC_U_A,OWC-upland-A,OWC,upland,A,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,1.767834323,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,2.912040668,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,1.782817455,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.145091946,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,13.46291131,COMP_30,C30_OWC_U_A,OWC-upland-A,OWC,upland,A,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.090617925,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,1.894746505,COMP_26,C26_OWC_U_A,OWC-upland-A,OWC,upland,A,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.15553456,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50524_POS_10_234.17,C11 H23 O4 N1,0.04799695,COMP_29,C29_OWC_U_A,OWC-upland-A,OWC,upland,A,2.090909091,0.363636364,11,23,1,4,0,0,-0.25,-1.0909,-4,1,-0.3636,aliphatic,lipid,protein
X50525_POS_10_236.128,C13 H17 O3 N1,0.305830778,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.099575146,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.11117695,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,2.391267253,COMP_45,C45_OWC_U_B,OWC-upland-B,OWC,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.111713991,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.148840521,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,13.39218898,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,10.16855614,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.15190942,COMP_27,C27_OWC_U_A,OWC-upland-A,OWC,upland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.115184094,COMP_28,C28_OWC_U_A,OWC-upland-A,OWC,upland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,3.929758546,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.501231634,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.470952349,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.52326062,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.035632298,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,1.70671572,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.137304031,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,4.364835339,COMP_32,C32_OWC_T_A,OWC-transition-A,OWC,transition,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,2.817041675,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.096246043,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.07375099,COMP_26,C26_OWC_U_A,OWC-upland-A,OWC,upland,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,29.38448966,COMP_31,C31_OWC_T_A,OWC-transition-A,OWC,transition,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.248677513,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,1.8898941,COMP_34,C34_OWC_T_A,OWC-transition-A,OWC,transition,A,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X50525_POS_10_236.128,C13 H17 O3 N1,0.52438539,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.307692308,0.230769231,13,17,1,3,0,0,0.3333,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
